airbnb_listing_id,ad_name,bairro,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,adr_mediano,adr_medio,n_diarias_observadas,number_of_reviews,star_rating,guest_satisfaction_overall,is_superhost,is_professional
1163078563965434837,Férias Merecida Praia,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
1274124307205895648,"Itapema 254 - 801  , 4 suítes",Não identificado,apartamento,4,4.0,14,,,,0,,0,True,False
1290748904415576815,Luxuoso apto vista mar decorado.,Não identificado,apartamento,1,1.0,4,,,,1,5.0,5,False,False
1029597585777872278,Apartamento vista mar 4 suítes,Não identificado,outros,1,1.0,8,,,,0,,0,False,False
1273591253351586030,Flat Infinity,Centro,hotel,2,2.0,4,,,,0,,0,False,False
1316959290447974699,"Apartamento 250,00 m do mar",Meia Praia,apartamento,3,3.0,6,,,,0,,0,False,False
1311811615123455309,Apart novíssimo 150 m do mar,Meia Praia,apartamento,3,3.0,6,,,,0,,0,False,False
15484946,"01 suíte + 02 quartos, próximo ao Russi e Russi",Meia Praia,apartamento,3,2.0,6,,,,7,4.860000133514404,4,False,False
953787921083237020,Vista mar sacada churrasqueira,Não identificado,apartamento,2,2.0,6,,,,1,3.0,3,False,True
1225552757674965717,"Apartamento Rua 250, 180 mt do mar da Meia Praia",Meia Praia,apartamento,0,3.0,7,,,,0,,0,False,False
1295584527100605957,Itapema para casal Completo- melhor preço,Não identificado,apartamento,1,1.0,2,,,,1,5.0,5,False,False
767460583685499400,Apartamento 100 metros do mar,Meia Praia,apartamento,4,5.0,8,,,,0,,0,False,False
1135613574739937290,"Departamento en Meia Praia -""media cuadra del MAR""",Meia Praia,apartamento,4,4.0,8,,,,2,5.0,5,False,False
1264084742447517566,Sacada Ampla Vista Mar Rua 277,Não identificado,apartamento,4,3.0,10,,,,2,5.0,5,False,True
1278291694238862649,Cabana elegante com piscina e banheira de hidro,Não identificado,apartamento,1,1.0,2,,,,0,,0,False,True
51683537,Extensão da sua casa na praia,Não identificado,apartamento,2,2.0,5,400.0,441.6506849315069,73.0,22,5.0,5,True,False
51998239,Lindo apartamento com vista para o mar!,Não identificado,apartamento,2,2.0,6,,,,4,4.75,4,False,False
670854595604806968,"Cobertura duplex Penthouse Itapema-SC, Meia Praia",Meia Praia,apartamento,7,5.0,16,,,,8,4.130000114440918,4,False,False
1218889785346856352,Waves Apartment - Apartamento a 3min da praia,Meia Praia,apartamento,2,2.0,7,505.0,574.7,30.0,10,4.699999809265137,4,False,True
720454649154858775,Apartamento 3 quartos a 400mts da praia,Meia Praia,apartamento,3,1.0,5,,,,2,5.0,5,False,False
1055009941446428480,Apartamento na quadra do mar,Não identificado,apartamento,2,3.0,5,,,,0,,0,False,
47816646,Frente para o mar!🌴🏄🏻‍♂️🏊🏼‍♀️🧘🏼‍♂️,Não identificado,apartamento,2,2.0,4,590.0,528.2465753424658,73.0,19,4.840000152587891,4,True,False
685180289283119897,Coração da Meia Praia! Rua 264! Desconto 7 diárias,Meia Praia,apartamento,3,3.0,10,,,,3,5.0,5,False,False
1268126365088141700,casa com piscina perto da praia,Não identificado,casa,5,3.0,10,,,,1,5.0,5,False,False
16570256,"AP 3 quartos, c/ ar em todos os quartos e internet",Não identificado,apartamento,3,3.0,10,523.0,497.8892123404255,47.0,13,4.769999980926514,4,False,False
1282062740450789673,Perto do mar e c lazer incrível!,Meia Praia,apartamento,1,1.0,4,,,,7,4.860000133514404,4,False,False
1290814486929381558,Apartamento em meia praia,Meia Praia,apartamento,3,4.0,8,,,,1,5.0,5,False,False
1085691112267776871,Apartamento Praia Centro Itapema,Centro,apartamento,3,2.0,8,,,,0,,0,False,False
553003292946748499,Apartamento com ampla sacada-Itapema-Meia praia-SC,Meia Praia,apartamento,2,2.0,8,,,,2,4.5,4,False,False
1204248347415248238,Apartamento frente mar,Não identificado,apartamento,3,2.0,8,,,,0,,0,False,False
1081079396935173040,Apartamento em Itapema,Não identificado,apartamento,2,1.0,4,,,,0,,0,False,False
1218841454732809540,"Toronto: 4 Dorms, 80m da Praia",Meia Praia,apartamento,4,3.0,8,,,,0,,0,False,True
42138941,Vista para o mar no melhor lugar de Meia Praia!,Meia Praia,apartamento,2,2.0,4,1200.0,1182.608695652174,69.0,19,4.949999809265137,4,False,False
674910076938335548,Lindo Apartamento com 3 suítes e jacuzzi,Não identificado,apartamento,3,0.0,8,,,,0,,0,False,False
41189223,SUÍTE AMPLA E CONFORTÁVEL-Meia Praia a 550m do mar,Meia Praia,outros,1,1.0,5,,,,3,5.0,5,True,False
1319790591329298676,Casa de praia para temporada,Meia Praia,casa,3,1.0,10,,,,1,4.0,4,False,False
51869457,Apartamento pé na areia :),Não identificado,apartamento,2,2.0,6,,,,2,4.0,4,False,False
1033307362565448159,"Amplo apartamento, 100m da praia",Não identificado,apartamento,3,2.0,8,,,,8,5.0,5,False,False
1312462472768874352,Veneza meia praia,Meia Praia,apartamento,3,4.0,6,,,,0,,0,False,False
21295667,Aluguel Temporada - Apartamento Amplo,Não identificado,apartamento,3,4.0,9,517.0,679.2234837878788,132.0,31,4.869999885559082,4,False,False
1280516098114627587,Vivenda Paraiso,Não identificado,apartamento,2,2.0,4,,,,0,,0,False,False
41420865,"Excelente imoveldecorado,venha curtir suas férias",Não identificado,apartamento,3,2.0,8,,,,9,4.889999866485596,4,False,False
12916558,Um espaço no centro de Meia Praia( Garagem  média),Meia Praia,apartamento,2,2.0,6,,,,118,4.96999979019165,4,True,False
1309361779453704730,Venha se hospedar com a Marcia,Não identificado,outros,1,1.0,3,,,,0,,0,False,False
1270200031368317954,Apartamento c/ ótima localização,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
46710652,250 m do mar Ap. amplo e confortável em Meia Praia,Meia Praia,apartamento,3,3.0,9,550.0,595.7307692307693,182.0,16,4.940000057220459,4,False,False
42625075,"Apto com ótima localização, centro de Meia Praia",Meia Praia,apartamento,3,2.0,8,1000.0,1072.702302631579,152.0,31,4.769999980926514,4,False,False
1250588718856817262,Apto 3 quartos com garagem,Não identificado,apartamento,3,2.0,6,,,,2,5.0,5,False,False
40209404,Nilmare Apart Hotel - Suite Privativa c/ Cozinha 3,Não identificado,apartamento,1,1.0,4,311.0,347.0298913043478,184.0,373,4.860000133514404,4,True,True
1263661422266747978,Amplo Frente Mar em Itapema/SC,Não identificado,apartamento,3,2.0,10,,,,0,,0,False,False
52758042,"Altíssimo padrão! Novo, e com fino acabamento",Não identificado,apartamento,4,4.0,8,,,,1,5.0,5,False,True
837646263953285868,Apartamento com vista para o mar,Não identificado,apartamento,2,2.0,7,460.0,482.03105178571434,168.0,24,5.0,5,True,False
1248668269359700392,"03 suítes, prox mar.",Não identificado,apartamento,3,3.0,7,,,,0,,0,False,False
46724379,"Prox Bokas a 190mt mar, Ar em tudo, gar camionete",Não identificado,apartamento,2,1.0,7,481.0,474.3774512605042,238.0,55,4.909999847412109,4,True,False
1202808115752579073,Flat Meia Praia - Infinity Tower 705,Meia Praia,apartamento,0,1.0,4,,,,1,4.0,4,True,False
721635424816164605,Apartamento de luxo. Novo. Alto Padrão. Quadra mar,Meia Praia,apartamento,3,4.0,8,740.0,751.664334965035,143.0,14,5.0,5,True,False
986217694270946924,Apartamento beira-mar/Meia Praia,Meia Praia,apartamento,1,2.0,8,,,,5,5.0,5,False,False
40438783,"Casa com piscina, em itapema",Não identificado,casa,3,2.0,8,,,,0,,0,False,False
31284638,Vista mar com hidromassagem em Itapema,Centro,apartamento,3,0.0,8,990.0,932.0689655172414,87.0,21,5.0,5,True,True
1254225649735122492,Apto Itapema a 100m da Praia,Não identificado,apartamento,2,1.0,6,,,,1,5.0,5,False,False
1182694533857824250,Apto para 7 pessoas em Itapema,Meia Praia,apartamento,3,3.0,7,,,,0,,0,True,False
53717416,Lindo apto 1 quadra do mar Meia Praia EIS305,Meia Praia,apartamento,3,2.0,6,644.0,687.8403550561798,178.0,34,4.5,4,False,True
46036384,Apto luxo ampla vista mar de Itapema-200m da praia,Canto da Praia,apartamento,2,2.0,6,330.0,341.0257352941176,136.0,51,4.920000076293945,4,True,False
21324331,⚡Apto CENTRAL a 40m da PRAIA #TUDO PERTO #Ar+WiFi,Meia Praia,apartamento,2,1.0,6,802.0,797.9677419354839,93.0,195,4.900000095367432,4,True,False
1005318923013871091,"Apto 3 dormitórios, Meia Praia Itapema/SC.",Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1317427472349939673,Casa na beira da praia,Não identificado,casa,3,2.0,9,1000.0,1000.0,91.0,0,,0,False,False
1310198838605428702,Apto confortável a 150 m da praia (201),Meia Praia,apartamento,3,2.0,8,,,,1,5.0,5,False,False
1053008149558341270,E) quadra Mar Meia Praia Itapema/SC,Meia Praia,apartamento,2,1.0,6,,,,3,4.329999923706055,4,False,False
1049326819777203032,cobertura 240metros praia,Não identificado,apartamento,1,1.0,4,,,,3,4.0,4,True,False
1285210356898297607,Quarto (n° 3) até 6 hóspedes com ar,Meia Praia,outros,1,2.0,6,,,,2,4.5,4,True,False
27022969,"Apartamento cobertura 4 quartos , 3 vagas garagem",Não identificado,apartamento,4,4.0,8,1808.0,1726.4677773333333,150.0,2,5.0,5,False,False
1041406659315540390,Cuadra Mar Vista mar,Não identificado,apartamento,3,3.0,7,,,,0,,0,False,False
782548209247570691,03 suítes Meia Praia Vista Mar! ÓTIMA Localização!,Meia Praia,apartamento,3,3.0,8,700.0,699.9406568181819,132.0,32,4.940000057220459,4,True,False
980310639590708922,Apto aconchegante e próx a praia em Itapema RGO702,Não identificado,apartamento,2,2.0,4,594.0,664.452167264574,223.0,21,4.860000133514404,4,False,True
709346217026755868,Apartamento frente para Av Nereu Ramos,Não identificado,apartamento,3,2.0,6,,,,13,4.690000057220459,4,False,False
32035183,Casa - 3 pessoas  Itapema/SC,Não identificado,casa,1,1.0,3,,,,11,4.820000171661377,4,False,False
21471023,APARTAMENTO MEIA PRAIA (Excelente Custo Beneficio),Meia Praia,apartamento,3,3.0,10,,,,0,,0,False,False
1307990731854726273,Apartamento Quadra Mar,Meia Praia,apartamento,3,1.0,7,,,,0,,0,True,False
841394344184198064,Piscina Privativa & Vista P/ Praia | 3 Suítes,Centro,apartamento,3,4.0,8,600.0,662.8202247191011,89.0,39,4.900000095367432,4,False,False
1186108413179366346,Cabana privativa com garagem,Não identificado,casa,1,1.0,3,,,,4,3.75,3,True,False
12931525,Amplo apto e ótima localização Meia Praia Itapema,Meia Praia,apartamento,3,1.0,6,400.0,417.57272672727277,110.0,20,4.849999904632568,4,False,True
1042891359278676628,Perto do Shopping Russi & Russi,Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,False
16192299,"Apto a 50 metros do Mar, com 3 suítes.",Centro,apartamento,3,3.0,6,,,,24,4.920000076293945,4,False,False
855593191687560480,Apto. Rua 248. Próx. AO MAR e Shop. RUSSI,Não identificado,apartamento,3,2.0,8,,,,9,4.889999866485596,4,True,False
16661542,DK4 Casa 3dorm 2vagas Churr Piscina Sinuta,Meia Praia,casa,3,1.0,12,,,,7,4.289999961853027,4,False,False
42602544,Próximo ao centro de Meia-Praia.,Centro,apartamento,2,2.0,4,,,,7,4.710000038146973,4,True,False
1283982403734255309,Charmoso apto vista mar 280m da Praia MHF1907,Centro,apartamento,1,1.0,4,586.6667,593.4635112426035,169.0,11,4.909999847412109,4,False,True
559902123122561436,302-Ap no centro de Itapema c/ vaga de garagem,Centro,apartamento,2,2.0,6,,,,3,5.0,5,False,False
815250550195229821,Apt bem localizado na Meia Praia,Meia Praia,apartamento,1,2.0,6,,,,1,5.0,5,False,False
784714566938065959,AP vista mar pra família toda,Não identificado,apartamento,4,4.0,12,,,,0,,0,False,False
1290672259081353958,Quarto 2 Pessoas Itapema temporada,Não identificado,outros,1,1.0,2,,,,1,5.0,5,False,False
765352987934363967,Apto Meia Praia 3 Suítes,Meia Praia,apartamento,3,3.0,8,,,,2,5.0,5,False,False
46812114,Lindo Apartamento de frente pro mar com 3 garagens,Não identificado,apartamento,3,3.0,8,,,,3,5.0,5,False,False
974676828545143124,5268 Apartamento 3 quartos no Centro de Itapema,Centro,hotel,3,3.0,6,,,,0,,0,False,True
979807633052942844,"Excelente e Confortável, 3 Suítes, 280m Meia Praia",Meia Praia,apartamento,3,3.0,6,,,,1,5.0,5,False,False
760805979001764233,Casa  Aconchegante e Familiar em Meia Praia,Meia Praia,casa,3,1.0,9,650.0,650.0,3.0,9,4.78000020980835,4,False,False
1320326783400396215,Apto aconchegante em Meia Praia.,Meia Praia,apartamento,2,2.0,5,,,,0,,0,False,False
739015384619300207,(220) Vista para o mar com 4 amplas suítes,Não identificado,apartamento,4,5.0,12,1604.0,1605.9092505747126,174.0,45,4.869999885559082,4,True,True
1168127800153462670,Apto Meia Praia - 60m Mar - 4 quartos,Meia Praia,apartamento,4,3.0,13,,,,5,5.0,5,False,False
11008083,"Ap. Meia-Praia, 50m do Mar / próx. ao Russi&Russi",Não identificado,apartamento,3,2.0,8,,,,3,5.0,5,False,False
1238321506456103932,Apto a apenas 280m da Praia em Itapema MHF1609,Não identificado,apartamento,2,2.0,6,770.0,760.2575757575758,198.0,9,4.670000076293945,4,False,True
45935232,"Apartamento quadra mar, mobiliado para temporada !",Não identificado,apartamento,2,1.0,6,,,,0,,0,False,False
52582961,"Requinte e conforto de um frente mar, pé na areia.",Centro,apartamento,2,2.0,4,,,,3,4.670000076293945,4,False,False
1259534245145609058,Studio Sofisticado Vista Mar e Lazer! MHFA1607,Centro,apartamento,1,1.0,2,384.0,444.06282027972026,143.0,10,5.0,5,False,True
22367379,"Apartamento,ótima localização,conforto e segurança",Meia Praia,apartamento,2,2.0,5,,,,213,4.949999809265137,4,False,False
1226369560634486253,Excelente Apartamento Central,Meia Praia,apartamento,3,3.0,6,,,,0,,0,False,False
1279733743094620459,Apto a poucos metros do mar!,Meia Praia,apartamento,3,3.0,8,,,,1,1.0,1,False,False
604521043281534642,"Amplo apartamento, vista maravilhosa frente Mar.",Não identificado,apartamento,4,3.0,7,1080.0,927.4074074074074,27.0,40,4.949999809265137,4,True,False
894985131313802009,Amplo apto 7 min do mar na Meia Praia EIO203,Meia Praia,apartamento,3,2.0,8,627.0,679.443641618497,173.0,6,4.329999923706055,4,False,True
1072545209824901036,"Itapema frente mar 
pé na Areia",Não identificado,apartamento,3,2.0,7,,,,0,,0,False,False
53337464,Apartamento pertíssimo da praia!,Não identificado,apartamento,2,2.0,6,550.0,656.4424242424243,165.0,14,5.0,5,False,False
46222390,"Lindo apartamento, Itapema, SC, 200 mt da praia",Não identificado,apartamento,2,1.0,6,500.0,483.32876712328766,73.0,6,4.829999923706055,4,False,False
976945230870631103,Apto. Luxo Edifício Frente Mar 4 Suítes (1 Master),Não identificado,apartamento,4,4.0,8,,,,5,4.800000190734863,4,False,False
1018009430361037830,Apto ótimo pertinho do mar!,Não identificado,apartamento,2,2.0,8,,,,0,,0,False,False
572368704250611987,Apartamento Quadra Mar no coração da Meia Praia SC,Meia Praia,apartamento,2,2.0,5,550.0,506.6388888888889,36.0,35,4.860000133514404,4,True,False
30922946,"SUÍTE:frigobar, ar cond, wi-fi, smart TV Ed Muniqu",Não identificado,outros,1,1.0,2,150.0,199.6056338028169,71.0,92,4.980000019073486,4,True,False
761791400447949684,Duplex com churrasqueira em Itapema SC,Não identificado,apartamento,3,2.0,7,,,,0,,0,False,False
1056582819102883602,Tropical Home,Meia Praia,apartamento,2,1.0,6,,,,0,,0,False,False
40920962,LINDO APARTAMENTO 2 DORMITÓRIOS A 120MTS DO MAR,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
38980085,Apt a 150m do mar com 3 suítes e 3 garagens,Não identificado,apartamento,3,3.0,8,930.0,995.0176991150443,226.0,13,5.0,5,False,False
1314789151621799910,Tranquilidade para casal Itapema,Não identificado,outros,1,2.0,2,,,,1,5.0,5,False,False
48042920,"Casa pé na areia, de frente ao mar em Itapema",Não identificado,casa,3,2.0,8,,,,0,,0,False,False
1320556897418384859,Fique no coração da Meia Praia a 30mts do mar,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
16804726,Apto NOVO- 3 Suítes 2 Vagas Garagem,Não identificado,apartamento,3,4.0,10,,,,0,,0,False,False
824716714835061158,Cobertura zona 1 meia praia.,Meia Praia,apartamento,3,2.0,7,,,,2,5.0,5,False,False
1313144034274766322,Apartamento em Meia Praia,Meia Praia,apartamento,3,4.0,8,,,,0,,0,False,False
1237872426515152443,apto quadra mar em meia praia,Meia Praia,apartamento,3,2.0,6,,,,0,,0,False,False
1040784559215923309,Casa para Locação 150 mt do Mar,Não identificado,casa,3,1.0,6,,,,4,4.5,4,False,False
35251479,Frente mar maravilhoso !!!   acomoda 8 4 quartos,Não identificado,apartamento,4,3.0,8,,,,13,4.690000057220459,4,False,True
734707774394612996,"Frente mar, pé na areia",Meia Praia,apartamento,3,2.0,9,1400.0,1417.877358490566,53.0,36,5.0,5,True,False
1320244297875951003,"Ótimo apartamento, com lazer.",Não identificado,apartamento,2,1.0,5,,,,0,,0,False,False
776868780194110778,Meia Praia 2 suítes Res. Anita,Meia Praia,apartamento,2,2.0,8,,,,0,,0,False,False
1056714372479342999,Quadra mar com linda vista,Não identificado,apartamento,3,2.0,8,,,,0,,0,False,False
1313034607802481095,Alugue Seu Apê em Meia Praia!,Meia Praia,apartamento,3,4.0,10,,,,1,5.0,5,False,False
36632832,O melhor lugar para curtir suas férias.,Não identificado,apartamento,3,2.0,8,450.0,576.9188481675393,191.0,41,4.849999904632568,4,False,False
40576710,Casa para aluguel de verão - 250 metros do mar,Meia Praia,casa,4,2.0,10,500.0,541.5254237288135,59.0,10,4.800000190734863,4,False,False
1258552591163936031,recanto do gaúcho,Não identificado,casa,2,2.0,10,,,,0,,0,False,False
834645644371228115,"Suíte Mar, privativa com vista deslumbrante do mar",Centro,outros,1,1.0,2,300.0,300.0,38.0,14,4.929999828338623,4,False,False
17434239,"Verde e Mar. Frente para o mar Meia Praia, Itapema",Meia Praia,apartamento,3,2.0,8,,,,128,4.909999847412109,4,True,False
1053078341808957766,Apartamento praia Itapema-sc,Não identificado,apartamento,2,2.0,5,,,,0,,0,False,False
53599319,Lindo apartamento em condomínio familiar,Não identificado,casa,3,2.0,8,,,,1,5.0,5,False,False
53133078,Apto na melhor localização de Itapema - Meia Praia,Meia Praia,apartamento,3,3.0,6,,,,4,4.75,4,False,False
31103520,Apto com 4 suítes  recém mobiliado a 60 m da praia,Não identificado,apartamento,4,4.0,8,,,,0,,0,False,False
1199587121851873718,kitnet Container 6,Não identificado,outros,0,0.0,2,,,,0,,0,False,True
44153810,Apartamento Lindo.Você vai se apaixonar ❤️🌄🏖️🏝️,Não identificado,apartamento,2,1.0,4,199.0,188.375,48.0,35,4.909999847412109,4,False,False
1314387592587159598,Apartamento Vô Pedro em Itapema Sc,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
37183669,"Apart. Novo c/ Wi-Fi, Netflix, Ar-condicionado",Centro,apartamento,2,1.0,6,,,,114,4.820000171661377,4,True,True
53448627,Apartamento na Quadra Mar em Meia Praia - Itapema,Meia Praia,apartamento,3,2.0,12,475.0,525.9509817647058,68.0,6,5.0,5,False,False
1281374746325498940,Apartamento em  meia praia,Meia Praia,apartamento,3,4.0,8,,,,0,,0,False,False
766788707373767791,Apartamento ao lado da Praia,Não identificado,apartamento,3,3.0,8,520.0,490.71079545454546,88.0,23,4.909999847412109,4,True,False
580407424598756855,Condomínio Natália,Não identificado,apartamento,3,2.0,10,365.0,471.82768305084744,59.0,11,5.0,5,True,False
1284184965610419280,Apartamento de luxo,Não identificado,apartamento,3,3.0,7,,,,1,5.0,5,False,False
569254356071404463,Apartamento  frente p Mar Itapema centro 4 quartos,Centro,apartamento,4,3.0,8,,,,0,,0,False,
1078261284424187966,Apartamento próximo/vista mar,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
11044577,Zona segura e central a 30 metros do mar,Centro,apartamento,1,1.0,4,378.0,384.6154545454545,55.0,26,4.380000114440918,4,False,False
39629644,Apto Sob Medida (AR+WIFI+TVs+2v GARAGEM)Meia Praia,Meia Praia,apartamento,3,2.0,6,350.0,433.64319267605634,71.0,84,4.949999809265137,4,True,False
36136004,90m da praia Apartamento grande Meia Praia Itapema,Meia Praia,apartamento,3,2.0,7,,,,45,5.0,5,True,False
787195284335262595,APT bem localizado quadra mar,Meia Praia,apartamento,3,2.0,7,550.0,576.7590233121019,157.0,11,5.0,5,True,False
1249371220066552412,Apto moderno vista mar a 280m da Praia MHF2105,Não identificado,apartamento,1,1.0,4,599.0,598.2648155555556,180.0,12,4.920000076293945,4,False,True
